,0,1,2,target
2321,190,5,196,64.38502673796792
2322,189,20,194,65.02673796791444
2323,191,9,196,64.6524064171123
2324,197,29,202,66.36363636363636
2328,201,3,203,65.24064171122994
2329,205,29,206,67.00534759358288
2332,209,20,209,66.89839572192514
2333,208,13,208,66.41711229946524
2334,210,11,209,66.47058823529412
2336,195,28,191,65.61497326203208
2337,187,25,181,64.49197860962568
2338,182,18,182,63.903743315508024
2339,180,2,181,62.88770053475936
2340,173,6,178,62.5668449197861
2341,167,27,174,63.155080213903744
2342,170,10,178,62.62032085561497
2343,182,7,187,63.58288770053476
2344,193,6,194,64.49197860962568
2347,217,9,213,66.95187165775401
2348,215,29,214,67.96791443850267
2349,213,11,213,66.84491978609626
2350,216,17,220,67.70053475935829
2351,220,0,222,67.11229946524064
2352,222,24,224,68.6096256684492
2353,220,29,220,68.55614973262033
2354,220,18,220,67.96791443850267
2355,219,19,220,67.96791443850267
2356,220,18,221,68.02139037433155
2357,220,28,221,68.55614973262033
2358,219,2,222,67.16577540106952
2359,219,29,221,68.55614973262033
2361,220,6,223,67.48663101604278
2362,214,18,215,67.37967914438502
2363,213,17,213,67.16577540106952
2364,219,1,219,66.95187165775401
2365,227,25,226,69.03743315508021
2366,233,19,231,69.3048128342246
2367,235,20,233,69.57219251336899
2368,228,8,226,68.18181818181819
2369,228,16,228,68.71657754010695
2370,227,13,228,68.50267379679144
2371,223,8,227,67.96791443850267
2372,217,0,224,67.05882352941177
2373,213,2,221,66.79144385026738
2374,208,19,219,67.32620320855615
2375,206,22,218,67.32620320855615
2376,203,22,218,67.16577540106952
2377,203,28,220,67.59358288770053
2380,202,17,219,66.89839572192514
2381,199,27,217,67.16577540106952
2382,200,3,217,65.93582887700535
2383,199,18,217,66.68449197860963
2384,192,15,216,66.09625668449198
2385,196,9,221,66.2566844919786
2388,199,3,221,66.09625668449198
2389,197,28,218,67.16577540106952
2390,200,4,218,66.0427807486631
2391,202,22,219,67.16577540106952
2393,212,29,226,68.44919786096257
2396,213,11,223,67.37967914438502
2397,218,10,226,67.75401069518716
2398,220,29,228,68.98395721925134
2400,196,27,200,66.09625668449198
2401,194,17,201,65.50802139037432
2402,194,17,201,65.50802139037432
2403,191,1,198,64.33155080213903
2404,190,11,195,64.6524064171123
2405,191,24,195,65.40106951871658
2406,195,3,199,64.70588235294117
2407,198,18,202,65.8288770053476
2408,203,1,205,65.3475935828877
2409,205,1,206,65.50802139037432
2410,207,12,208,66.31016042780749
2411,207,10,207,66.14973262032086
2412,206,0,205,65.45454545454545
2413,204,2,203,65.3475935828877
2414,206,21,205,66.57754010695187
2415,204,23,201,66.36363636363636
2416,190,15,184,64.27807486631016
2417,180,8,174,62.83422459893048
2418,174,1,172,62.032085561497325
2419,174,1,176,62.24598930481284
2420,174,1,179,62.406417112299465
2421,175,0,182,62.5668449197861
2425,204,7,204,65.66844919786097
2426,212,13,209,66.68449197860963
2427,216,3,214,66.63101604278074
2428,218,2,217,66.84491978609626
2429,219,8,218,67.27272727272728
2430,217,17,221,67.80748663101605
2431,216,24,218,67.96791443850267
2432,216,15,218,67.48663101604278
2433,217,16,218,67.59358288770053
2434,220,9,221,67.54010695187166
2438,217,18,222,67.9144385026738
2439,215,18,220,67.70053475935829
2440,220,21,225,68.39572192513369
2441,221,20,225,68.39572192513369
2442,219,7,222,67.43315508021391
2443,218,4,219,67.05882352941177
2444,223,28,223,68.82352941176471
2445,229,17,228,68.82352941176471
2446,229,11,227,68.44919786096257
2447,223,9,222,67.75401069518716
2448,212,4,215,66.524064171123
2449,212,27,219,67.96791443850267
2450,214,0,224,66.89839572192514
2453,203,1,218,66.0427807486631
2454,197,11,215,66.09625668449198
2455,195,28,214,66.84491978609626
2457,191,25,215,66.524064171123
2458,188,9,212,65.3475935828877
2459,187,12,212,65.45454545454545
2460,192,4,216,65.50802139037432
2468,203,3,220,66.2566844919786
2469,201,6,216,66.09625668449198
2470,202,27,216,67.27272727272728
2471,205,8,218,66.524064171123
2472,217,14,227,67.96791443850267
2473,219,6,227,67.6470588235294
2475,225,2,231,67.96791443850267
2476,217,4,223,67.2192513368984
2477,224,23,228,68.87700534759358
2483,195,26,199,65.93582887700535
2484,191,17,195,65.02673796791444
2485,191,16,195,64.97326203208556
2486,196,24,198,65.8288770053476
2487,199,12,201,65.50802139037432
2490,210,29,210,67.48663101604278
2491,208,1,207,65.72192513368984
2492,205,15,206,66.2566844919786
2493,204,2,205,65.45454545454545
2494,209,9,208,66.2566844919786
2495,209,12,206,66.31016042780749
2496,195,11,190,64.6524064171123
2497,184,8,178,63.2620320855615
2498,176,29,174,63.74331550802139
2499,177,25,179,63.850267379679146
2504,197,8,199,65.08021390374331
2505,204,16,204,66.14973262032086
2506,214,11,211,66.79144385026738
2507,221,5,218,67.2192513368984
2508,223,27,221,68.66310160427807
2509,221,1,220,67.11229946524064
2510,217,11,219,67.37967914438502
2511,214,14,217,67.27272727272728
2512,213,23,214,67.54010695187166
2513,213,11,216,67.00534759358288
2514,217,18,220,67.80748663101605
2519,214,0,220,66.68449197860963
2520,218,11,225,67.75401069518716
2521,221,3,226,67.54010695187166
2522,221,16,225,68.18181818181819
2523,222,6,223,67.59358288770053
2524,226,8,226,68.07486631016043
2525,229,9,228,68.39572192513369
2526,226,24,224,68.82352941176471
2527,218,8,218,67.2192513368984
2528,211,6,218,66.7379679144385
2529,208,20,220,67.43315508021391
2530,207,3,221,66.524064171123
2531,203,24,220,67.37967914438502
2532,199,8,217,66.14973262032086
2533,193,10,214,65.77540106951872
2534,192,20,214,66.2566844919786
2535,189,2,214,65.1336898395722
2536,188,27,214,66.41711229946524
2537,184,27,212,66.09625668449198
2538,182,4,211,64.70588235294117
2539,182,17,211,65.40106951871658
2540,184,16,213,65.56149732620321
2543,191,15,216,66.0427807486631
2544,203,17,223,67.16577540106952
2545,211,28,226,68.34224598930481
2546,213,22,227,68.18181818181819
2547,211,12,225,67.43315508021391
2548,208,1,221,66.47058823529412
2549,206,21,219,67.32620320855615
2550,210,28,221,68.02139037433155
2551,213,26,223,68.18181818181819
2553,222,29,229,69.14438502673796
2555,228,26,232,69.46524064171123
2556,221,17,224,68.18181818181819
2557,225,4,228,67.9144385026738
2558,232,13,233,69.03743315508021
2563,202,10,204,65.72192513368984
2564,197,19,199,65.66844919786097
2565,195,24,199,65.8288770053476
2566,197,29,200,66.2566844919786
2567,201,9,202,65.50802139037432
2571,212,13,211,66.79144385026738
2572,207,17,208,66.57754010695187
2573,206,3,207,65.72192513368984
2574,213,12,213,66.89839572192514
2577,190,7,185,63.903743315508024
2578,181,13,179,63.42245989304813
2579,181,9,184,63.475935828877006
2582,184,27,190,64.91978609625669
2583,186,6,192,64.01069518716578
2584,198,5,201,65.08021390374331
2585,207,28,206,67.05882352941177
2586,216,29,214,68.02139037433155
2589,223,7,222,67.6470588235294
2590,218,21,220,68.02139037433155
2591,215,24,218,67.9144385026738
2592,209,3,212,66.14973262032086
2593,209,26,213,67.43315508021391
2594,213,21,217,67.59358288770053
2599,210,1,219,66.47058823529412
2600,214,3,224,67.05882352941177
2603,224,3,227,67.75401069518716
2604,227,18,229,68.82352941176471
2605,230,22,229,69.19786096256685
2606,225,28,223,68.93048128342247
2607,214,15,216,67.27272727272728
2608,212,19,222,67.70053475935829
2609,206,25,221,67.6470588235294
2610,202,25,219,67.32620320855615
2611,196,19,215,66.47058823529412
2612,190,8,211,65.3475935828877
2613,186,1,210,64.70588235294117
2614,186,4,212,64.97326203208556
2615,186,27,214,66.31016042780749
2616,179,2,208,64.27807486631016
2617,179,14,210,65.02673796791444
2618,180,26,212,65.8288770053476
2619,180,27,212,65.88235294117646
2620,179,6,211,64.6524064171123
2621,178,28,210,65.72192513368984
2622,179,5,211,64.59893048128342
2623,186,7,212,65.1336898395722
2624,203,0,221,66.14973262032086
2625,211,9,224,67.2192513368984
2626,213,2,226,67.05882352941177
2627,211,24,224,68.02139037433155
2628,211,8,222,67.05882352941177
2629,211,14,221,67.32620320855615
2630,214,28,224,68.39572192513369
2631,220,9,228,67.9144385026738
2633,223,6,230,68.02139037433155
2636,220,6,224,67.54010695187166
2637,223,23,227,68.77005347593582
2638,228,23,231,69.25133689839572
2644,207,5,208,65.93582887700535
2645,203,10,206,65.88235294117646
2646,202,14,204,65.93582887700535
2647,202,17,203,66.0427807486631
2648,212,28,215,67.80748663101605
2652,211,6,213,66.47058823529412
2653,210,13,210,66.63101604278074
2654,215,10,217,67.11229946524064
2658,184,1,183,63.155080213903744
2659,184,19,187,64.33155080213903
2662,183,11,190,64.01069518716578
2663,185,2,190,63.63636363636364
2664,202,9,204,65.66844919786097
2665,208,20,208,66.79144385026738
2666,217,4,215,66.79144385026738
2667,221,14,220,67.80748663101605
2668,223,25,222,68.6096256684492
2669,221,11,221,67.70053475935829
2670,219,12,222,67.70053475935829
2671,215,18,220,67.70053475935829
2672,207,1,211,65.88235294117646
2673,204,18,210,66.57754010695187
2674,204,3,210,65.77540106951872
2675,207,17,214,66.89839572192514
2676,210,15,218,67.16577540106952
2679,206,2,218,66.2566844919786
2680,210,11,222,67.16577540106952
2683,223,3,227,67.70053475935829
2684,226,11,229,68.39572192513369
2685,230,24,230,69.35828877005348
2686,227,28,226,69.19786096256685
2687,218,21,221,68.07486631016043
2688,214,29,224,68.44919786096257
2690,203,9,220,66.57754010695187
2691,198,21,216,66.7379679144385
2692,191,20,212,66.09625668449198
2693,188,8,210,65.18716577540107
2694,186,15,211,65.50802139037432
2695,185,7,213,65.1336898395722
2696,179,4,208,64.38502673796792
2697,181,27,212,65.93582887700535
2700,179,5,210,64.54545454545455
2701,175,3,207,64.06417112299465
2702,176,25,207,65.29411764705883
2703,182,8,208,64.75935828877006
2704,204,6,221,66.524064171123
2705,210,23,223,67.86096256684492
2706,214,0,225,66.95187165775401
2707,212,5,223,67.00534759358288
2708,209,5,220,66.68449197860963
2709,209,26,220,67.80748663101605
2710,213,15,223,67.59358288770053
2711,217,26,227,68.6096256684492
2712,218,9,228,67.80748663101605
2713,218,3,226,67.37967914438502
2716,216,9,223,67.43315508021391
2717,219,15,226,68.07486631016043
2718,223,28,229,69.14438502673796
2720,213,4,212,66.41711229946524
2721,215,15,214,67.2192513368984
2725,215,6,216,66.84491978609626
2726,211,22,211,67.2192513368984
2727,207,13,207,66.31016042780749
2728,213,25,215,67.70053475935829
2729,217,13,219,67.48663101604278
2732,218,25,219,68.18181818181819
2733,215,23,215,67.70053475935829
2734,217,1,218,66.79144385026738
2736,201,20,196,65.77540106951872
2737,190,21,186,64.70588235294117
2738,183,23,182,64.22459893048128
2739,183,24,187,64.54545454545455
2741,186,15,194,64.59893048128342
2742,186,7,196,64.27807486631016
2743,191,27,197,65.66844919786097
2744,205,6,208,65.88235294117646
2745,211,26,210,67.37967914438502
2746,214,11,212,66.84491978609626
2747,217,20,215,67.6470588235294
2748,218,28,217,68.23529411764706
2749,219,10,219,67.43315508021391
2750,220,13,223,67.86096256684492
2752,208,27,214,67.48663101604278
2753,202,2,209,65.56149732620321
2754,197,14,205,65.72192513368984
2755,195,2,205,64.97326203208556
2756,199,22,210,66.524064171123
2757,203,6,214,66.09625668449198
2758,201,19,216,66.79144385026738
2759,200,4,215,65.88235294117646
2760,203,24,218,67.27272727272728
2763,219,16,224,68.02139037433155
2764,223,2,228,67.70053475935829
2765,229,10,231,68.6096256684492
2766,233,16,232,69.19786096256685
2767,227,23,229,69.0909090909091
2768,220,7,225,67.6470588235294
2771,208,14,222,67.2192513368984
2772,201,10,218,66.41711229946524
2773,196,0,214,65.40106951871658
2774,192,0,213,65.1336898395722
2775,191,7,213,65.45454545454545
2776,188,4,213,65.1336898395722
2780,187,9,213,65.3475935828877
2781,180,6,208,64.54545454545455
2782,180,19,206,65.1336898395722
2783,183,9,207,64.81283422459893
2784,204,27,221,67.6470588235294
2785,209,20,223,67.6470588235294
2786,212,16,225,67.70053475935829
2787,209,5,222,66.79144385026738
2788,206,28,219,67.70053475935829
2789,204,20,217,67.05882352941177
2790,206,13,219,66.89839572192514
2791,209,5,222,66.79144385026738
2792,209,15,222,67.32620320855615
2793,207,23,220,67.54010695187166
2794,212,10,225,67.37967914438502
2795,212,0,225,66.84491978609626
2796,207,14,220,67.05882352941177
2797,213,16,226,67.80748663101605
2800,214,8,211,66.63101604278074
2801,215,2,213,66.47058823529412
2802,219,7,217,67.16577540106952
2806,218,13,218,67.48663101604278
2807,213,12,213,66.89839572192514
2808,215,22,214,67.59358288770053
2809,217,6,218,67.05882352941177
2813,218,22,219,68.02139037433155
2814,216,21,219,67.86096256684492
2815,213,11,214,66.89839572192514
2816,193,1,189,63.9572192513369
2817,185,7,182,63.475935828877006
2818,185,0,183,63.155080213903744
2819,187,19,189,64.59893048128342
2821,188,5,197,64.33155080213903
2822,194,13,202,65.3475935828877
2824,209,6,212,66.31016042780749
2825,211,26,212,67.48663101604278
2826,214,19,213,67.32620320855615
2827,214,0,212,66.2566844919786
2828,216,7,215,66.89839572192514
2829,218,16,218,67.6470588235294
2833,204,22,212,66.89839572192514
2834,195,20,205,65.93582887700535
2835,193,17,204,65.61497326203208
2836,195,24,208,66.31016042780749
2837,198,0,212,65.40106951871658
2838,198,4,214,65.72192513368984
2839,196,17,212,66.20320855614973
2840,195,0,212,65.24064171122994
2841,204,17,218,66.95187165775401
2842,212,3,223,66.89839572192514
2843,216,27,223,68.39572192513369
2844,221,3,227,67.59358288770053
2848,223,4,226,67.70053475935829
2852,212,5,223,67.00534759358288
2853,205,6,219,66.47058823529412
2854,201,2,216,65.88235294117646
2855,197,21,215,66.63101604278074
2856,200,12,219,66.524064171123
2860,195,4,217,65.72192513368984
2861,191,17,213,65.98930481283422
2862,189,17,211,65.77540106951872
2863,191,17,210,65.8288770053476
2864,202,0,220,66.0427807486631
2865,208,21,223,67.6470588235294
2866,210,14,225,67.48663101604278
2867,208,14,223,67.27272727272728
2868,204,3,219,66.2566844919786
2869,201,7,216,66.14973262032086
2870,201,1,216,65.8288770053476
2871,201,11,218,66.47058823529412
2872,202,18,219,66.95187165775401
2873,198,25,216,66.95187165775401
2874,201,21,219,67.05882352941177
2875,202,10,220,66.57754010695187
2876,199,23,217,66.95187165775401
2880,219,29,215,68.23529411764706
2881,219,7,215,67.05882352941177
2882,219,12,217,67.43315508021391
2883,223,6,221,67.54010695187166
2886,224,24,223,68.66310160427807
2887,219,25,219,68.23529411764706
2888,218,10,217,67.27272727272728
2889,217,28,219,68.28877005347593
2890,217,5,219,67.05882352941177
2891,219,12,221,67.6470588235294
2892,221,20,223,68.28877005347593
2893,220,25,222,68.44919786096257
2894,218,29,222,68.55614973262033
2895,212,25,214,67.59358288770053
2896,197,4,193,64.54545454545455
2897,191,24,188,65.02673796791444
2898,193,23,191,65.24064171122994
2899,193,10,196,64.81283422459893
2901,188,15,198,64.91978609625669
2902,196,9,204,65.3475935828877
2904,210,1,212,66.09625668449198
2905,213,23,213,67.48663101604278
2906,215,24,214,67.70053475935829
2907,216,25,214,67.80748663101605
2908,218,22,217,67.9144385026738
2909,220,15,220,67.80748663101605
2914,201,16,212,66.41711229946524
2915,198,25,211,66.68449197860963
2916,200,3,214,65.77540106951872
2918,197,4,214,65.66844919786097
2919,192,3,209,65.08021390374331
2920,189,22,207,65.8288770053476
2921,200,10,215,66.20320855614973
2923,216,13,224,67.70053475935829
2924,222,25,228,68.87700534759358
2928,229,26,227,69.25133689839572
2929,229,5,229,68.23529411764706
2932,221,14,225,68.07486631016043
2933,214,25,221,68.07486631016043
2934,209,11,219,66.95187165775401
2935,206,28,218,67.6470588235294
2936,206,23,220,67.48663101604278
2937,205,23,220,67.43315508021391
2938,205,20,220,67.27272727272728
2939,205,21,220,67.32620320855615
2941,203,6,220,66.41711229946524
2942,203,27,218,67.43315508021391
2943,201,5,216,66.0427807486631
2944,201,26,219,67.32620320855615
2945,205,16,223,67.2192513368984
2948,202,24,222,67.43315508021391
2949,197,2,217,65.72192513368984
2950,196,17,216,66.41711229946524
2951,196,14,217,66.31016042780749
2952,200,14,221,66.7379679144385
2953,193,13,215,65.98930481283422
2954,195,10,217,66.0427807486631
2955,195,6,217,65.8288770053476
2956,191,14,215,65.93582887700535
2960,220,23,218,68.1283422459893
2961,218,4,215,66.84491978609626
2962,217,3,214,66.68449197860963
2963,219,2,216,66.84491978609626
2968,220,29,220,68.55614973262033
2969,216,19,216,67.59358288770053
2970,213,6,213,66.57754010695187
2971,214,2,214,66.47058823529412
2972,218,24,218,68.07486631016043
2973,221,17,221,68.02139037433155
2974,218,9,220,67.37967914438502
2975,214,0,214,66.36363636363636
2976,208,23,205,66.79144385026738
2977,206,7,204,65.77540106951872
2980,198,7,202,65.24064171122994
2981,192,6,198,64.6524064171123
2982,197,24,202,66.09625668449198
2983,207,11,211,66.41711229946524
2984,213,1,215,66.41711229946524
2985,216,29,215,68.07486631016043
2986,220,17,216,67.70053475935829
2987,222,7,219,67.43315508021391
2988,224,4,221,67.48663101604278
2989,224,21,223,68.50267379679144
2994,210,25,220,67.80748663101605
2998,197,4,214,65.66844919786097
2999,188,3,207,64.75935828877006
3000,184,2,203,64.27807486631016
3001,196,8,214,65.8288770053476
3007,229,21,229,69.0909090909091
3008,232,4,229,68.34224598930481
3009,233,24,230,69.5187165775401
3011,228,22,228,69.03743315508021
3012,221,11,224,67.86096256684492
3013,216,8,221,67.27272727272728
3014,213,15,221,67.48663101604278
3015,210,12,221,67.16577540106952
3016,209,26,220,67.80748663101605
3017,206,9,218,66.63101604278074
3018,205,8,217,66.47058823529412
3019,208,23,219,67.54010695187166
3020,212,1,223,66.79144385026738
3022,213,5,223,67.05882352941177
3023,209,28,220,67.9144385026738
3024,200,8,217,66.20320855614973
3025,204,1,222,66.31016042780749
3028,207,10,224,67.05882352941177
3029,203,12,220,66.7379679144385
3030,200,13,218,66.524064171123
3031,198,24,218,67.00534759358288
3033,193,26,217,66.79144385026738
3034,192,1,217,65.40106951871658
3035,191,16,216,66.09625668449198
3036,187,6,214,65.24064171122994
3041,208,0,209,65.77540106951872
3042,200,23,201,66.14973262032086
3043,199,28,200,66.31016042780749
3044,206,9,205,65.93582887700535
3045,213,1,212,66.2566844919786
3048,216,17,214,67.37967914438502
3049,219,21,215,67.80748663101605
3052,221,7,216,67.2192513368984
3053,219,8,214,67.05882352941177
3054,218,4,214,66.79144385026738
3055,215,8,212,66.7379679144385
3056,215,27,215,67.9144385026738
3057,213,26,216,67.80748663101605
3058,211,7,214,66.57754010695187
3059,211,24,213,67.43315508021391
3060,212,18,212,67.11229946524064
3061,213,25,212,67.54010695187166
3062,214,11,213,66.89839572192514
3063,217,6,213,66.79144385026738
3064,227,4,221,67.6470588235294
3065,229,6,222,67.9144385026738
3066,230,12,223,68.34224598930481
3067,228,6,224,67.96791443850267
3068,230,9,226,68.34224598930481
3079,195,10,216,65.98930481283422
3080,192,19,213,66.14973262032086
3081,195,29,214,66.89839572192514
3082,199,1,217,65.77540106951872
3083,206,2,220,66.36363636363636
3084,212,13,223,67.43315508021391
3089,233,8,230,68.66310160427807
3090,225,4,225,67.75401069518716
3091,219,23,222,68.28877005347593
3092,216,20,221,67.9144385026738
3093,212,13,222,67.37967914438502
3096,205,12,219,66.79144385026738
3097,203,1,217,65.98930481283422
3098,206,18,217,67.05882352941177
3099,210,23,220,67.70053475935829
3100,218,25,225,68.50267379679144
3102,223,0,226,67.48663101604278
3103,219,10,223,67.6470588235294
3104,212,4,225,67.05882352941177
3105,211,21,226,67.96791443850267
3106,214,11,227,67.6470588235294
3107,217,8,228,67.70053475935829
3108,221,0,229,67.54010695187166
3109,219,23,229,68.66310160427807
3112,200,16,218,66.68449197860963
3113,191,11,212,65.61497326203208
3114,189,10,214,65.56149732620321
3115,187,20,214,65.98930481283422
3116,186,15,213,65.61497326203208
3121,203,28,206,66.84491978609626
3122,195,29,198,66.0427807486631
3123,193,1,196,64.33155080213903
3124,199,16,200,65.66844919786097
3125,206,28,207,67.05882352941177
3133,217,6,211,66.68449197860963
3134,215,7,208,66.47058823529412
3135,213,25,208,67.32620320855615
3136,218,27,219,68.28877005347593
3137,218,24,220,68.18181818181819
3138,218,18,220,67.86096256684492
3139,218,20,219,67.9144385026738
3140,221,18,219,67.96791443850267
3141,221,4,219,67.2192513368984
3142,223,9,219,67.59358288770053
3143,223,25,219,68.44919786096257
3144,227,7,222,67.86096256684492
3145,229,20,224,68.77005347593582
3146,229,13,225,68.44919786096257
3147,230,19,226,68.87700534759358
3148,228,4,226,67.96791443850267
3149,227,26,226,69.0909090909091
3150,224,14,225,68.23529411764706
3151,222,1,223,67.32620320855615
3153,221,0,225,67.32620320855615
3154,214,20,221,67.80748663101605
3155,210,3,220,66.63101604278074
3156,208,23,222,67.70053475935829
3159,200,23,219,67.11229946524064
3160,197,4,216,65.77540106951872
3161,199,17,218,66.68449197860963
3162,203,27,220,67.54010695187166
3163,208,11,222,67.05882352941177
3168,228,6,228,68.18181818181819
3169,225,22,225,68.71657754010695
3170,221,28,222,68.66310160427807
3171,214,3,219,66.79144385026738
3172,211,7,219,66.84491978609626
3173,209,23,220,67.6470588235294
3176,204,9,219,66.57754010695187
3177,205,22,219,67.32620320855615
3178,209,16,220,67.27272727272728
3179,214,2,222,66.89839572192514
3180,219,12,224,67.80748663101605
3181,222,13,225,68.07486631016043
3182,225,12,225,68.18181818181819
3183,220,9,223,67.6470588235294
3184,213,10,224,67.37967914438502
3185,212,13,225,67.54010695187166
3186,217,19,227,68.23529411764706
3187,222,8,229,68.02139037433155
3188,226,27,230,69.3048128342246
3189,225,15,231,68.66310160427807
3192,206,29,221,67.86096256684492
3193,195,25,215,66.7379679144385
3194,192,16,216,66.14973262032086
3195,188,20,215,66.09625668449198
3196,188,29,213,66.47058823529412
3200,209,15,214,66.89839572192514
3201,202,14,206,66.0427807486631
3202,197,10,201,65.29411764705883
3203,194,12,198,65.08021390374331
3204,197,17,200,65.61497326203208
3205,202,4,205,65.45454545454545
3213,213,6,210,66.41711229946524
3214,210,26,206,67.11229946524064
3215,210,21,206,66.84491978609626
3216,222,5,221,67.43315508021391
3217,224,2,223,67.48663101604278
3218,224,0,223,67.37967914438502
3219,224,5,223,67.6470588235294
3220,225,17,224,68.39572192513369
3221,223,27,224,68.82352941176471
3222,223,17,224,68.28877005347593
3223,224,4,225,67.70053475935829
3224,219,19,221,68.02139037433155
3225,220,13,222,67.80748663101605
3226,222,7,224,67.70053475935829
3229,220,13,223,67.86096256684492
3230,217,7,220,67.2192513368984
3231,213,18,218,67.48663101604278
3232,214,25,224,68.23529411764706
3233,206,28,218,67.6470588235294
3234,201,21,213,66.7379679144385
3235,197,26,212,66.7379679144385
3236,198,19,215,66.57754010695187
3237,203,25,220,67.43315508021391
3241,208,25,222,67.80748663101605
3246,229,11,229,68.55614973262033
3248,220,16,223,68.02139037433155
3249,217,1,221,66.95187165775401
3250,213,12,218,67.16577540106952
3251,208,23,216,67.37967914438502
3252,205,22,216,67.16577540106952
3253,206,22,218,67.32620320855615
3254,207,26,221,67.75401069518716
3256,204,10,219,66.63101604278074
3257,207,6,221,66.68449197860963
3260,216,22,224,68.18181818181819
3261,217,25,222,68.28877005347593
3262,218,20,222,68.07486631016043
3263,218,1,223,67.11229946524064
3264,212,2,223,66.84491978609626
3265,214,14,225,67.70053475935829
3266,219,23,227,68.55614973262033
3267,223,21,230,68.82352941176471
3268,228,18,232,69.03743315508021
3272,211,10,225,67.32620320855615
3273,199,0,219,65.8288770053476
3274,197,5,219,65.98930481283422
3275,193,17,218,66.36363636363636
3276,190,2,214,65.18716577540107
3280,207,14,212,66.63101604278074
3282,201,25,207,66.63101604278074
3283,199,14,205,65.8288770053476
3284,200,16,204,65.93582887700535
3285,201,17,205,66.09625668449198
3288,206,5,207,65.8288770053476
3289,207,22,208,66.84491978609626
3290,210,5,210,66.20320855614973
3293,211,25,210,67.32620320855615
3294,209,2,208,65.88235294117646
3295,211,13,209,66.63101604278074
3296,226,11,223,68.07486631016043
3297,230,23,226,69.0909090909091
3298,228,19,226,68.77005347593582
3304,211,0,220,66.524064171123
3305,209,20,218,67.37967914438502
3306,211,23,220,67.75401069518716
3309,213,13,221,67.37967914438502
3310,211,16,219,67.32620320855615
3311,211,21,220,67.6470588235294
3312,203,25,220,67.43315508021391
3313,195,16,214,66.20320855614973
3314,188,3,207,64.75935828877006
3315,187,29,206,66.0427807486631
3316,192,6,210,65.29411764705883
3317,200,17,217,66.68449197860963
3318,206,18,221,67.27272727272728
3325,231,24,229,69.35828877005348
3326,231,3,228,68.18181818181819
3327,227,2,227,67.86096256684492
3328,215,5,222,67.11229946524064
3329,210,7,220,66.84491978609626
3330,208,5,218,66.524064171123
3331,205,1,216,66.0427807486631
3332,203,2,215,65.93582887700535
3333,205,25,217,67.37967914438502
3334,205,19,219,67.16577540106952
3335,206,4,220,66.47058823529412
3336,205,22,219,67.32620320855615
3340,213,17,223,67.70053475935829
3341,210,10,220,67.00534759358288
3342,213,8,221,67.11229946524064
3343,214,7,222,67.16577540106952
3344,213,26,224,68.23529411764706
3345,215,17,226,67.96791443850267
3346,222,6,229,67.9144385026738
3353,204,26,222,67.6470588235294
3354,201,28,222,67.59358288770053
3355,195,5,219,65.88235294117646
3356,193,10,215,65.8288770053476
3357,200,7,222,66.41711229946524
3360,205,1,210,65.72192513368984
3364,203,23,207,66.63101604278074
3365,201,3,205,65.3475935828877
3366,200,6,204,65.40106951871658
3367,200,9,204,65.56149732620321
3368,196,26,199,65.98930481283422
3369,197,25,200,66.0427807486631
3370,201,16,202,65.88235294117646
3371,204,28,205,66.84491978609626
3372,207,8,208,66.09625668449198
3376,230,16,224,68.6096256684492
3377,233,4,229,68.39572192513369
3378,233,5,230,68.50267379679144
3384,200,11,219,66.47058823529412
3385,194,17,215,66.2566844919786
3386,196,11,215,66.0427807486631
3387,201,10,219,66.47058823529412
3389,205,23,220,67.43315508021391
3393,187,8,213,65.29411764705883
3394,181,10,206,64.70588235294117
3395,183,13,205,64.91978609625669
3396,191,18,210,65.88235294117646
3397,199,13,216,66.36363636363636
3398,208,13,220,67.05882352941177
3399,212,4,222,66.89839572192514
3404,233,6,230,68.55614973262033
3405,233,18,229,69.14438502673796
3406,230,5,226,68.1283422459893
3407,225,19,225,68.55614973262033
3410,205,19,220,67.2192513368984
3411,204,8,218,66.47058823529412
3412,203,21,217,67.05882352941177
3413,205,27,217,67.48663101604278
3414,207,15,218,67.00534759358288
3415,208,23,219,67.54010695187166
3416,209,9,220,66.89839572192514
3421,208,16,220,67.2192513368984
3422,208,5,220,66.63101604278074
3423,210,0,221,66.524064171123
3424,216,8,227,67.59358288770053
3425,219,16,229,68.28877005347593
3426,225,26,231,69.25133689839572
3428,232,27,233,69.78609625668449
3429,231,23,232,69.46524064171123
3430,225,6,229,68.07486631016043
3431,221,21,228,68.6096256684492
3433,207,5,224,66.79144385026738
3434,203,26,223,67.6470588235294
3435,198,13,220,66.524064171123
3436,194,13,215,66.0427807486631
3437,200,23,221,67.2192513368984
3440,204,12,208,66.14973262032086
3441,202,11,206,65.88235294117646
3442,204,6,207,65.77540106951872
3444,205,27,208,67.00534759358288
3445,202,13,205,65.93582887700535
3446,198,3,201,64.97326203208556
3447,196,24,199,65.88235294117646
3448,197,16,198,65.45454545454545
3449,197,18,198,65.56149732620321
3450,198,4,199,64.91978609625669
3451,200,19,201,65.93582887700535
3452,204,19,205,66.36363636363636
3456,233,16,227,68.93048128342247
3457,236,13,229,69.03743315508021
3458,233,14,230,68.98395721925134
3464,187,11,213,65.45454545454545
3465,179,0,207,64.11764705882354
3466,179,19,207,65.1336898395722
3467,188,21,213,66.0427807486631
3468,194,9,216,65.88235294117646
3469,197,15,216,66.36363636363636
3474,181,22,209,65.50802139037432
